224,849336543269576704
225,849051919805034497
226,848690551926992896
227,848324959059550208
229,848212111729840128
232,847962785489326080
233,847842811428974592
235,847606175596138505
236,847251039262605312
237,847157206088847362
238,847116187444137987
239,846874817362120707
240,846514051647705089
241,846505985330044928
242,846153765933735936
243,846139713627017216
244,846042936437604353
245,845812042753855489
246,845677943972139009
248,845397057150107648
249,845306882940190720
252,844973813909606400
253,844704788403113984
254,844580511645339650
255,844223788422217728
256,843981021012017153
257,843856843873095681
258,843604394117681152
259,843235543001513987
261,842846295480000512
262,842765311967449089
263,842535590457499648
264,842163532590374912
265,842115215311396866
267,841680585030541313
268,841439858740625411
269,841320156043304961
270,841314665196081154
271,841077006473256960
275,840696689258311684
276,840632337062862849
277,840370681858686976
278,840268004936019968
279,839990271299457024
280,839549326359670784
282,839239871831150596
283,838952994649550848
284,838921590096166913
287,838561493054533637
288,838476387338051585
292,838083903487373313
293,837820167694528512
294,837482249356513284
295,837471256429613056
296,837366284874571778
297,837110210464448512
299,836989968035819520
300,836753516572119041
301,836677758902222849
304,836380477523124226
305,836260088725786625
306,836001077879255040
308,835574547218894849
311,835297930240217089
312,835264098648616962
314,835172783151792128
315,835152434251116546
316,834931633769889797
317,834786237630337024
318,834574053763584002
320,834458053273591808
321,834209720923721728
322,834167344700198914
323,834089966724603904
324,834086379323871233
325,833863086058651648
326,833826103416520705
328,833722901757046785
329,833479644947025920
330,833124694597443584
331,832998151111966721
333,832757312314028032
334,832682457690300417
335,832645525019123713
336,832636094638288896
337,832397543355072512
338,832369877331693569
339,832273440279240704
344,832032802820481025
345,831939777352105988
347,831911600680497154
348,831670449226514432
349,831650051525054464
350,831552930092285952
351,831322785565769729
352,831315979191906304
353,831309418084069378
354,831262627380748289
355,830956169170665475
356,830583320585068544
358,830097400375152640
360,829861396166877184
361,829501995190984704
362,829449946868879360
363,829374341691346946
364,829141528400556032
365,829011960981237760
367,828770345708580865
368,828708714936930305
369,828650029636317184
370,828409743546925057
371,828408677031882754
372,828381636999917570
373,828376505180889089
374,828372645993398273
375,828361771580813312
376,828046555563323392
377,828011680017821696
378,827933404142436356
379,827653905312006145
380,827600520311402496
381,827324948884643840
383,827199976799354881
384,826958653328592898
385,826848821049180160
388,826598365270007810
389,826476773533745153
390,826240494070030336
391,826204788643753985
392,826115272272650244
393,825876512159186944
394,825829644528148480
395,825535076884762624
396,825147591692263424
398,825026590719483904
400,824775126675836928
401,824663926340194305
402,824325613288833024
403,824297048279236611
404,824025158776213504
405,823939628516474880
407,823699002998870016
408,823581115634085888
410,823322678127919110
412,822975315408461824
413,822872901745569793
414,822859134160621569
416,822610361945911296
417,822489057087389700
418,822462944365645825
419,822244816520155136
421,821886076407029760
423,821765923262631936
424,821522889702862852
426,821407182352777218
428,821149554670182400
429,821107785811234820
430,821044531881721856
432,820749716845686786
433,820690176645140481
436,820314633777061888
437,820078625395449857
439,819952236453363712
440,819924195358416896
441,819711362133872643
442,819588359383371776
443,819347104292290561
444,819238181065359361
445,819227688460238848
448,819006400881917954
449,819004803107983360
451,818627210458333184
452,818614493328580609
454,818536468981415936
456,818259473185828864
457,818145370475810820
458,817908911860748288
459,817827839487737858
460,817777686764523521
461,817536400337801217
463,817423860136083457
464,817415592588222464
466,817171292965273600
467,817120970343411712
468,817056546584727552
470,816816676327063552
471,816697700272001025
472,816450570814898180
473,816336735214911488
474,816091915477250048
477,815990720817401858
478,815966073409433600
480,815736392542261248
481,815639385530101762
482,815390420867969024
483,814986499976527872
484,814638523311648768
486,814530161257443328
487,814153002265309185
489,813910438903693312
490,813812741911748608
491,813800681631023104
492,813217897535406080
493,813202720496779264
494,813187593374461952
495,813172488309972993
496,813157409116065792
497,813142292504645637
499,813127251579564032
500,813112105746448384
501,813096984823349248
502,813081950185472002
503,813066809284972545
504,813051746834595840
505,812781120811126785
507,812709060537683968
508,812503143955202048
509,812466873996607488
510,812372279581671427
511,811985624773361665
512,811744202451197953
514,811627233043480576
515,811386762094317568
516,810984652412424192
517,810896069567610880
518,810657578271330305
519,810284430598270976
520,810254108431155201
521,809920764300447744
523,809448704142938112
524,809220051211603969
525,809084759137812480
526,808838249661788160
527,808733504066486276
528,808501579447930884
529,808344865868283904
531,808106460588765185
532,808001312164028416
533,807621403335917568
534,807106840509214720
536,807010152071229440
537,806629075125202948
539,806576416489959424
540,806542213899489280
542,806219024703037440
544,805932879469572096
545,805826884734976000
547,805520635690676224
548,805487436403003392
549,805207613751304193
550,804738756058218496
551,804475857670639616
553,804026241225523202
554,803773340896923648
556,803638050916102144
557,803380650405482500
559,803276597545603072
560,802952499103731712
562,802600418706604034
563,802572683846291456
564,802323869084381190
567,802239329049477120
569,801958328846974976
571,801538201127157760
572,801285448605831168
573,801167903437357056
575,801115127852503040
578,800751577355128832
579,800513324630806528
580,800459316964663297
582,800388270626521089
584,800141422401830912
585,800018252395122689
587,799757965289017345
588,799422933579902976
590,799297110730567681
591,799063482566066176
592,798933969379225600
593,798925684722855936
607,798209839306514432
608,797971864723324932
609,797545162159308800
610,797236660651966464
613,796865951799083009
614,796759840936919040
616,796484825502875648
617,796387464403357696
619,796149749086875649
620,796125600683540480
621,796116448414461957
622,796080075804475393
623,796031486298386433
624,795464331001561088
625,795400264262053889
626,795076730285391872
628,794926597468000259
630,794332329137291264
631,794205286408003585
632,793962221541933056
633,793845145112371200
635,793601777308463104
636,793500921481273345
637,793286476301799424
638,793271401113350145
639,793256262322548741
640,793241302385262592
641,793226087023144960
642,793210959003287553
643,793195938047070209
644,793180763617361921
645,793165685325201412
646,793150605191548928
647,793135492858580992
648,793120401413079041
649,792913359805018113
650,792883833364439040
651,792773781206999040
652,792394556390137856
653,792050063153438720
657,791774931465953280
658,791672322847637504
659,791406955684368384
660,791312159183634433
662,790987426131050500
663,790946055508652032
665,790698755171364864
666,790581949425475584
667,790337589677002753
668,790277117346975746
670,789986466051088384
672,789903600034189313
673,789628658055020548
674,789599242079838210
675,789530877013393408
676,789314372632018944
678,789268448748703744
679,789137962068021249
680,788908386943430656
681,788765914992902144
683,788412144018661376
684,788178268662984705
685,788150585577050112
687,788039637453406209
688,787810552592695296
689,787717603741622272
690,787397959788929025
691,787322443945877504
693,786963064373534720
695,786709082849828864
696,786664955043049472
697,786595970293370880
698,786363235746385920
699,786286427768250368
700,786233965241827333
703,785927819176054784
704,785872687017132033
705,785639753186217984
706,785533386513321988
707,785515384317313025
708,785264754247995392
709,785170936622350336
710,784826020293709826
711,784517518371221505
712,784431430411685888
713,784183165795655680
714,784057939640352768
715,783839966405230592
716,783821107061198850
717,783695101801398276
718,783466772167098368
719,783391753726550016
721,783334639985389568
722,783085703974514689
723,782969140009107456
724,782747134529531904
725,782722598790725632
726,782598640137187329
727,782305867769217024
729,781955203444699136
730,781661882474196992
731,781655249211752448
732,781524693396357120
733,781308096455073793
734,781251288990355457
735,781163403222056960
736,780931614150983680
737,780858289093574656
738,780800785462489090
739,780601303617732608
740,780543529827336192
743,780459368902959104
744,780192070812196864
746,780074436359819264
747,779834332596887552
748,779377524342161408
750,779123168116150273
751,779056095788752897
752,778990705243029504
754,778764940568104960
755,778748913645780993
756,778650543019483137
757,778624900596654080
758,778408200802557953
760,778383385161035776
761,778286810187399168
762,778039087836069888
763,778027034220126208
765,777885040357281792
766,777684233540206592
768,777621514455814149
769,777189768882946048
771,776813020089548800
772,776477788987613185
774,776218204058357768
775,776201521193218049
776,776113305656188928
777,776088319444877312
779,775842724423557120
780,775733305207554048
781,775729183532220416
782,775364825476165632
783,775350846108426240
785,775085132600442880
786,774757898236878852
787,774639387460112384
788,774314403806253056
789,773985732834758656
790,773922284943896577
791,773704687002451968
792,773670353721753600
793,773547596996571136
795,773308824254029826
796,773247561583001600
797,773191612633579521
798,772877495989305348
799,772826264096874500
801,772581559778025472
802,772193107915964416
803,772152991789019136
804,772117678702071809
805,772114945936949249
806,772102971039580160
807,771908950375665664
808,771770456517009408
809,771500966810099713
810,771380798096281600
812,771136648247640064
813,771102124360998913
814,771014301343748096
816,770787852854652928
817,770772759874076672
819,770655142660169732
820,770414278348247044
821,770293558247038976
823,770069151037685760
824,769940425801170949
825,769695466921623552
827,769212283578875904
828,768970937022709760
830,768855141948723200
831,768609597686943744
832,768596291618299904
834,768473857036525572
835,768193404517830656
836,767884188863397888
837,767754930266464257
838,767500508068192258
839,767191397493538821
840,767122157629476866
842,766793450729734144
844,766693177336135680
845,766423258543644672
846,766313316352462849
848,766069199026450432
849,766008592277377025
850,765719909049503744
851,765669560888528897
852,765395769549590528
853,765371061932261376
854,765222098633691136
855,764857477905154048
856,764259802650378240
858,763837565564780549
859,763183847194451968
861,763103485927849985
862,762699858130116608
863,762471784394268675
864,762464539388485633
865,762316489655476224
866,762035686371364864
867,761976711479193600
869,761745352076779520
870,761672994376806400
871,761599872357261312
873,761334018830917632
874,761292947749015552
875,761227390836215808
876,761004547850530816
877,760893934457552897
878,760656994973933572
879,760641137271070720
880,760539183865880579
881,760521673607086080
882,760290219849637889
883,760252756032651264
884,760190180481531904
886,759943073749200896
887,759923798737051648
888,759846353224826880
889,759793422261743616
891,759557299618865152
892,759447681597108224
893,759446261539934208
894,759197388317847553
896,759099523532779520
897,759047813560868866
898,758854675097526272
899,758828659922702336
900,758740312047005698
901,758474966123810816
902,758467244762497024
903,758405701903519748
904,758355060040593408
905,758099635764359168
906,758041019896193024
907,757741869644341248
909,757725642876129280
910,757611664640446465
912,757596066325864448
913,757400162377592832
914,757393109802180609
915,757354760399941633
916,756998049151549440
917,756939218950160384
918,756651752796094464
919,756526248105566208
920,756303284449767430
921,756288534030475264
922,756275833623502848
923,755955933503782912
924,755206590534418437
925,755110668769038337
927,754856583969079297
928,754747087846248448
929,754482103782404096
930,754449512966619136
931,754120377874386944
932,754011816964026368
933,753655901052166144
934,753420520834629632
935,753398408988139520
936,753375668877008896
938,753294487569522689
939,753039830821511168
940,753026973505581056
941,752932432744185856
942,752917284578922496
944,752682090207055872
945,752660715232722944
946,752568224206688256
947,752519690950500352
948,752334515931054080
950,752173152931807232
951,751950017322246144
952,751937170840121344
953,751830394383790080
954,751793661361422336
955,751598357617971201
956,751583847268179968
957,751538714308972544
958,751456908746354688
959,751251247299190784
960,751205363882532864
961,751132876104687617
962,750868782890057730
963,750719632563142656
964,750506206503038976
965,750429297815552001
966,750383411068534784
968,750147208377409536
969,750132105863102464
970,750117059602808832
971,750101899009982464
972,750086836815486976
973,750071704093859840
974,750056684286914561
975,750041628174217216
976,750026558547456000
977,750011400160841729
978,749996283729883136
979,749981277374128128
980,749774190421639168
981,749417653287129088
982,749403093750648834
983,749395845976588288
984,749317047558017024
985,749075273010798592
986,749064354620928000
987,749036806121881602
988,748977405889503236
989,748932637671223296
990,748705597323898880
991,748699167502000129
992,748692773788876800
993,748575535303884801
994,748568946752774144
995,748346686624440324
996,748337862848962560
997,748324050481647620
998,748307329658011649
999,748220828303695873
1000,747963614829678593
1001,747933425676525569
1002,747885874273214464
1003,747844099428986880
1004,747816857231626240
1006,747648653817413632
1007,747600769478692864
1008,747594051852075008
1009,747512671126323200
1010,747461612269887489
1011,747439450712596480
1013,747219827526344708
1014,747204161125646336
1015,747103485104099331
1017,746872823977771008
1019,746790600704425984
1020,746757706116112384
1021,746726898085036033
1022,746542875601690625
1024,746507379341139972
1025,746369468511756288
1026,746131877086527488
1027,746056683365994496
1028,745789745784041472
1029,745712589599014916
1030,745433870967832576
1031,745422732645535745
1032,745314880350101504
1033,745074613265149952
1034,745057283344719872
1035,744995568523612160
1036,744971049620602880
1037,744709971296780288
1038,744334592493166593
1039,744234799360020481
1040,744223424764059648
1041,743980027717509120
1042,743895849529389061
1044,743609206067040256
1045,743595368194129920
1046,743545585370791937
1047,743510151680958465
1048,743253157753532416
1049,743222593470234624
1050,743210557239623680
1051,742534281772302336
1052,742528092657332225
1053,742465774154047488
1054,742423170473463808
1055,742385895052087300
1056,742161199639494656
1057,742150209887731712
1058,741793263812808706
1059,741743634094141440
1060,741438259667034112
1061,741303864243200000
1062,741099773336379392
1063,741067306818797568
1064,740995100998766593
1065,740711788199743490
1066,740699697422163968
1067,740676976021798912
1068,740373189193256964
1069,740365076218183684
1070,740359016048689152
1071,740214038584557568
1072,739979191639244800
1073,739932936087216128
1074,739844404073074688
1075,739623569819336705
1076,739606147276148736
1077,739544079319588864
1078,739485634323156992
1079,739238157791694849
1081,738885046782832640
1082,738883359779196928
1083,738537504001953792
1084,738402415918125056
1085,738184450748633089
1086,738166403467907072
1087,738156290900254721
1088,737826014890496000
1089,737800304142471168
1090,737678689543020544
1091,737445876994609152
1092,737322739594330112
1093,737310737551491075
1094,736736130620620800
1095,736392552031657984
1096,736365877722001409
1097,736225175608430592
1098,736010884653420544
1099,735991953473572864
1100,735648611367784448
1101,735635087207878657
1102,735274964362878976
1103,735256018284875776
1104,735137028879360001
1105,734912297295085568
1106,734787690684657664
1107,734776360183431168
1108,734559631394082816
1109,733828123016450049
1110,733822306246479872
1111,733482008106668032
1112,733460102733135873
1113,733109485275860992
1114,732732193018155009
1115,732726085725589504
1116,732585889486888962
1117,732375214819057664
1118,732005617171337216
1119,731285275100512256
1120,731156023742988288
1121,730924654643314689
1122,730573383004487680
1123,730427201120833536
1124,730211855403241472
1125,730196704625098752
1126,729854734790754305
1128,729823566028484608
1129,729463711119904772
1130,729113531270991872
1131,728986383096946689
1132,728760639972315136
1133,728751179681943552
1134,728653952833728512
1135,728409960103686147
1136,728387165835677696
1137,728046963732717569
1138,728035342121635841
1139,728015554473250816
1140,727685679342333952
1141,727644517743104000
1142,727524757080539137
1143,727314416056803329
1144,727286334147182592
1145,727175381690781696
1146,727155742655025152
1147,726935089318363137
1148,726887082820554753
1149,726828223124897792
1150,726224900189511680
1151,725842289046749185
1152,725786712245440512
1153,725729321944506368
1154,725458796924002305
1155,724983749226668032
1156,724771698126512129
1157,724405726123311104
1158,724049859469295616
1159,724046343203856385
1160,724004602748780546
1161,723912936180330496
1162,723688335806480385
1163,723673163800948736
1164,723179728551723008
1165,722974582966214656
1166,722613351520608256
1167,721503162398597120
1168,721001180231503872
1169,720785406564900865
1170,720775346191278080
1171,720415127506415616
1172,720389942216527872
1173,720340705894408192
1174,720059472081784833
1175,720043174954147842
1176,719991154352222208
1177,719704490224398336
1178,719551379208073216
1179,719367763014393856
1180,719339463458033665
1181,719332531645071360
1182,718971898235854848
1183,718939241951195136
1184,718631497683582976
1185,718613305783398402
1186,718540630683709445
1187,718460005985447936
1188,718454725339934721
1189,718246886998687744
1190,718234618122661888
1191,717841801130979328
1192,717790033953034240
1193,717537687239008257
1194,717428917016076293
1195,717421804990701568
1196,717047459982213120
1197,717009362452090881
1198,716802964044845056
1199,716791146589110272
1200,716730379797970944
1201,716447146686459905
1202,716439118184652801
1203,716285507865542656
1204,716080869887381504
1205,715928423106027520
1206,715758151270801409
1207,715733265223708672
1208,715704790270025728
1209,715696743237730304
1210,715680795826982913
1211,715360349751484417
1212,715342466308784130
1213,715220193576927233
1214,715200624753819648
1215,715009755312439296
1216,714982300363173890
1217,714962719905021952
1218,714957620017307648
1219,714631576617938945
1220,714606013974974464
1221,714485234495041536
1222,714258258790387713
1223,714251586676113411
1224,714214115368108032
1225,714141408463036416
1226,713919462244790272
1227,713909862279876608
1228,713900603437621249
1229,713761197720473600
1230,713411074226274305
1231,713177543487135744
1232,713175907180089344
1233,712809025985978368
1234,712717840512598017
1235,712668654853337088
1236,712438159032893441
1237,712309440758808576
1238,712097430750289920
1239,712092745624633345
1240,712085617388212225
1241,712065007010385924
1243,711968124745228288
1244,711743778164514816
1245,711732680602345472
1246,711694788429553666
1247,711652651650457602
1248,711363825979756544
1249,711306686208872448
1250,711008018775851008
1251,710997087345876993
1252,710844581445812225
1253,710833117892898816
1254,710658690886586372
1255,710609963652087808
1256,710588934686908417
1257,710296729921429505
1258,710283270106132480
1259,710272297844797440
1260,710269109699739648
1261,710153181850935296
1262,710140971284037632
1263,710117014656950272
1264,709918798883774466
1265,709901256215666688
1266,709852847387627521
1267,709566166965075968
1268,709556954897764353
1269,709519240576036864
1270,709449600415961088
1271,709409458133323776
1272,709225125749587968
1273,709207347839836162
1274,709198395643068416
1275,709179584944730112
1276,709158332880297985
1277,709042156699303936
1278,708853462201716736
1279,708845821941387268
1280,708834316713893888
1281,708810915978854401
1282,708738143638450176
1283,708711088997666817
1284,708479650088034305
1285,708469915515297792
1286,708400866336894977
1287,708356463048204288
1288,708349470027751425
1289,708149363256774660
1290,708130923141795840
1291,708119489313951744
1292,708109389455101952
1293,708026248782585858
1294,707995814724026368
1296,707969809498152960
1297,707776935007539200
1298,707741517457260545
1299,707738799544082433
1300,707693576495472641
1301,707629649552134146
1302,707610948723478529
1303,707420581654872064
1304,707411934438625280
1305,707387676719185920
1306,707377100785885184
1307,707315916783140866
1308,707297311098011648
1309,707059547140169728
1310,707038192327901184
1311,707021089608753152
1312,707014260413456384
1313,706904523814649856
1314,706901761596989440
1315,706681918348251136
1316,706644897839910912
1317,706593038911545345
1318,706538006853918722
1319,706516534877929472
1320,706346369204748288
1321,706310011488698368
1322,706291001778950144
1323,706265994973601792
1324,706169069255446529
1325,706166467411222528
1326,706153300320784384
1327,705975130514706432
1328,705970349788291072
1329,705898680587526145
1331,705591895322394625
1332,705475953783398401
1333,705442520700944385
1334,705428427625635840
1335,705239209544720384
1336,705223444686888960
1337,705102439679201280
1338,705066031337840642
1340,704859558691414016
1341,704847917308362754
1342,704819833553219584
1343,704761120771465216
1344,704499785726889984
1346,704480331685040129
1347,704364645503647744
1348,704347321748819968
1349,704134088924532736
1350,704113298707505153
1351,704054845121142784
1352,703774238772166656
1353,703769065844768768
1354,703631701117943808
1355,703611486317502464
1357,703407252292673536
1358,703382836347330562
1359,703356393781329922
1360,703268521220972544
1361,703079050210877440
1362,703041949650034688
1363,702932127499816960
1364,702899151802126337
1365,702684942141153280
1366,702671118226825216
1367,702598099714314240
1368,702539513671897089
1369,702332542343577600
1370,702321140488925184
1371,702276748847800320
1372,702217446468493312
1373,701981390485725185
1374,701952816642965504
1375,701889187134500865
1376,701805642395348998
1377,701601587219795968
1378,701570477911896070
1379,701545186879471618
1380,701214700881756160
1381,700890391244103680
1382,700864154249383937
1383,700847567345688576
1384,700796979434098688
1385,700747788515020802
1386,700518061187723268
1387,700505138482569216
1388,700462010979500032
1389,700167517596164096
1390,700151421916807169
1391,700143752053182464
1392,700062718104104960
1393,700029284593901568
1394,700002074055016451
1395,699801817392291840
1396,699788877217865730
1397,699779630832685056
1398,699775878809702401
1399,699691744225525762
1400,699446877801091073
1401,699434518667751424
1402,699423671849451520
1403,699413908797464576
1404,699370870310113280
1405,699323444782047232
1406,699088579889332224
1407,699079609774645248
1408,699072405256409088
1409,699060279947165696
1410,699036661657767936
1411,698989035503689728
1412,698953797952008193
1413,698907974262222848
1414,698710712454139905
1415,698703483621523456
1416,698635131305795584
1417,698549713696649216
1418,698355670425473025
1419,698342080612007937
1420,698262614669991936
1421,698195409219559425
1422,698178924120031232
1423,697995514407682048
1424,697990423684476929
1425,697943111201378304
1426,697881462549430272
1427,697630435728322560
1428,697616773278015490
1429,697596423848730625
1430,697575480820686848
1431,697516214579523584
1432,697482927769255936
1433,697463031882764288
1434,697270446429966336
1435,697259378236399616
1436,697255105972801536
1437,697242256848379904
1438,696900204696625153
1439,696894894812565505
1440,696886256886657024
1441,696877980375769088
1442,696754882863349760
1443,696744641916489729
1444,696713835009417216
1445,696518437233913856
1447,696488710901260288
1448,696405997980676096
1449,696100768806522880
1450,695816827381944320
1451,695794761660297217
1453,695629776980148225
1454,695446424020918272
1455,695409464418041856
1456,695314793360662529
1457,695095422348574720
1458,695074328191332352
1459,695064344191721472
1460,695051054296211456
1461,694925794720792577
1462,694905863685980160
1463,694669722378485760
1465,694352839993344000
1466,694342028726001664
1467,694329668942569472
1468,694206574471057408
1469,694183373896572928
1470,694001791655137281
1471,693993230313091072
1472,693942351086120961
1473,693647888581312512
1475,693642232151285760
1476,693629975228977152
1477,693622659251335168
1478,693590843962331137
1480,693486665285931008
1481,693280720173801472
1482,693267061318012928
1483,693262851218264065
1484,693231807727280129
1485,693155686491000832
1486,693109034023534592
1487,693095443459342336
1488,692919143163629568
1489,692905862751522816
1490,692901601640583168
1491,692894228850999298
1492,692828166163931137
1493,692752401762250755
1494,692568918515392513
1495,692535307825213440
1496,692530551048294401
1498,692417313023332352
1499,692187005137076224
1500,692158366030913536
1502,692041934689402880
1503,692017291282812928
1504,691820333922455552
1505,691793053716221953
1506,691756958957883396
1507,691675652215414786
1508,691483041324204033
1509,691459709405118465
1510,691444869282295808
1511,691416866452082688
1512,691321916024623104
1513,691096613310316544
1514,691090071332753408
1515,690989312272396288
1516,690959652130045952
1517,690938899477221376
1518,690932576555528194
1519,690735892932222976
1520,690728923253055490
1521,690690673629138944
1522,690649993829576704
1524,690597161306841088
1525,690400367696297985
1526,690374419777196032
1527,690360449368465409
1528,690348396616552449
1529,690248561355657216
1530,690021994562220032
1531,690015576308211712
1532,690005060500217858
1533,689999384604450816
1534,689993469801164801
1535,689977555533848577
1536,689905486972461056
1537,689877686181715968
1538,689835978131935233
1539,689661964914655233
1540,689659372465688576
1541,689623661272240129
1542,689599056876867584
1543,689557536375177216
1544,689517482558820352
1545,689289219123089408
1546,689283819090870273
1547,689280876073582592
1548,689275259254616065
1549,689255633275777024
1550,689154315265683456
1551,689143371370250240
1552,688916208532455424
1553,688908934925697024
1554,688898160958271489
1555,688894073864884227
1556,688828561667567616
1557,688804835492233216
1558,688789766343622656
1559,688547210804498433
1560,688519176466644993
1561,688385280030670848
1562,688211956440801280
1563,688179443353796608
1564,688116655151435777
1565,688064179421470721
1566,687841446767013888
1567,687826841265172480
1568,687818504314159109
1569,687807801670897665
1570,687732144991551489
1571,687704180304273409
1572,687664829264453632
1573,687494652870668288
1574,687480748861947905
1575,687476254459715584
1576,687460506001633280
1577,687399393394311168
1578,687317306314240000
1579,687312378585812992
1580,687127927494963200
1581,687124485711986689
1582,687109925361856513
1583,687102708889812993
1584,687096057537363968
1585,686947101016735744
1586,686760001961103360
1587,686749460672679938
1588,686730991906516992
1589,686683045143953408
1590,686618349602762752
1591,686606069955735556
1592,686394059078897668
1593,686386521809772549
1594,686377065986265092
1595,686358356425093120
1596,686286779679375361
1597,686050296934563840
1599,686034024800862208
1600,686007916130873345
1601,686003207160610816
1602,685973236358713344
1603,685943807276412928
1604,685906723014619143
1606,685667379192414208
1607,685663452032069632
1608,685641971164143616
1609,685547936038666240
1610,685532292383666176
1611,685325112850124800
1612,685321586178670592
1613,685315239903100929
1614,685307451701334016
1615,685268753634967552
1616,685198997565345792
1617,685169283572338688
1619,684959798585110529
1620,684940049151070208
1621,684926975086034944
1622,684914660081053696
1623,684902183876321280
1624,684880619965411328
1625,684830982659280897
1626,684800227459624960
1627,684594889858887680
1628,684588130326986752
1629,684567543613382656
1631,684481074559381504
1632,684460069371654144
1633,684241637099323392
1635,684222868335505415
1636,684200372118904832
1637,684195085588783105
1638,684188786104872960
1639,684177701129875456
1640,684147889187209216
1641,684122891630342144
1642,684097758874210310
1643,683857920510050305
1644,683852578183077888
1645,683849932751646720
1646,683834909291606017
1647,683828599284170753
1648,683773439333797890
1649,683742671509258241
1650,683515932363329536
1651,683498322573824003
1652,683481228088049664
1653,683462770029932544
1654,683449695444799489
1655,683391852557561860
1656,683357973142474752
1657,683142553609318400
1658,683111407806746624
1659,683098815881154561
1660,683078886620553216
1661,683030066213818368
1662,682962037429899265
1664,682788441537560576
1665,682750546109968385
1666,682697186228989953
1667,682662431982772225
1668,682638830361513985
1669,682429480204398592
1670,682406705142087680
1671,682393905736888321
1672,682389078323662849
1673,682303737705140231
1674,682259524040966145
1675,682242692827447297
1676,682088079302213632
1677,682059653698686977
1678,682047327939461121
1679,682032003584274432
1680,682003177596559360
1681,681981167097122816
1682,681891461017812993
1683,681694085539872773
1684,681679526984871937
1685,681654059175129088
1686,681610798867845120
1687,681579835668455424
1688,681523177663676416
1690,681339448655802368
1691,681320187870711809
1692,681302363064414209
1693,681297372102656000
1694,681281657291280384
1695,681261549936340994
1696,681242418453299201
1697,681231109724700672
1698,681193455364796417
1699,680970795137544192
1700,680959110691590145
1701,680940246314430465
1702,680934982542561280
1703,680913438424612864
1704,680889648562991104
1705,680836378243002368
1706,680805554198020098
1707,680801747103793152
1708,680798457301471234
1709,680609293079592961
1710,680583894916304897
1711,680497766108381184
1712,680494726643068929
1713,680473011644985345
1714,680440374763077632
1715,680221482581123072
1716,680206703334408192
